"actual_city_town","year","season","week","ncom","date","ncom_rank","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14"
"Millbury",2016,"winter",1,0.550248376003057,2016-01-04,6,-0.367598725547646,-0.868859363912169,-0.990213168350663,0.839666654273003,-0.201035675802739,0.610341030272616,0.808918632845337,0.136726582753467,0.213062089003176,-0.698235845045813,-0.024058895360546,-0.0318789425567575,0.175645914066241,0.173582459219662
"Millbury",2016,"winter",3,0.30779518532671,2016-01-18,5,-0.189131030119512,1.26471096222289,-0.375411898058693,0.0199669870440885,-1.08634477026998,0.0166702223266122,-0.556891700305956,0.734839614611692,-0.89003853962574,-0.57044378132221,0.195039859087172,-0.368561048478529,0.104341783198546,0.798279553464462
"Millbury",2018,"winter",4,0.0521589606419564,2018-01-22,2,0.658571229685483,-2.40589164600549,-0.711903086849315,0.664661944808817,-0.465092831707873,0.663531231453307,0.314622941879281,0.627170583931103,-0.0576800157076917,0.181166552194318,0.926496896746486,0.420543335026105,-0.951373835606075,0.722461935140547
"Attleboro",2018,"fall",36,0.00372885257221775,2018-09-03,1,-1.46879197846345,0.602576183438263,0.2414534961316,1.30404083777003,-0.0845394453243551,1.52083124148065,1.36895441750526,1.209059422393,0.729624035140331,0.141395251589109,-0.240944596902874,-0.232340341088017,0.72012736230112,-0.127334066484387
"Millbury",2016,"winter",5,0.121054642720673,2016-02-01,4,1.36542547037375,-0.853866916586791,0.405511193149762,1.19728216812422,0.806500137938858,-1.02556504362816,-0.579040292511724,0.817964453688123,1.30065420441501,-0.0920822866726346,-0.457218072962475,-0.46862991838265,-0.4507179628082,0.757586883240683
"Millbury",2017,"winter",8,1.46205578907146,2017-02-20,6,-0.449581117576127,1.12896077802628,-0.778367848790751,-0.387307616911818,0.104299337581839,0.630436034512493,-0.150590132045244,1.28738492343319,1.28760830040108,0.109741479284407,-0.0664201507282607,0.697888349026546,0.034968122916573,0.265710076581342
"Millbury",2015,"spring",11,0.589338937714941,2015-03-16,6,-3.13908716028988,0.8472647246157,0.117864245641372,0.0390752288659316,0.923626688758312,0.88115922234506,0.580231434603731,-1.64158796482374,-0.138656435425638,-0.285449919047,0.215683264881007,-0.318696365547192,-0.124200353983629,0.151652200307244
"Millbury",2016,"spring",14,0.272258311043179,2016-04-04,5,0.48133031146792,-0.363746921251481,-1.36530993875485,-0.881330345911301,0.931075756356375,0.484636306116063,-0.29489233969313,-0.728224188952795,0.373865358833337,-0.263428693290226,1.08859336762201,0.13810842362422,0.455641331000607,0.0893272246957588
"Millbury",2016,"spring",15,1.39797478028277,2016-04-11,6,-2.82765101915599,0.694637154472308,1.85140967098936,-0.993433311702026,-0.297081318169695,-0.381215650360836,-0.907163923194757,0.0278475496163581,-0.168015014387859,1.37243587153503,-0.348064200585331,-0.194517398516026,-0.0279830291951353,0.206101535719215
"Millbury",2018,"spring",15,0.309743981658387,2018-04-09,5,-0.95856195427958,-1.39096873847102,-2.65634840100986,-0.908976191732022,1.55054889637148,1.26774223485407,1.25018925252688,-1.04204828804092,0.417515108981237,1.51428601399093,0.392941548387992,-0.517942302278131,0.297881731409979,0.967110752991566
"Millbury",2016,"spring",17,0.206343141001146,2016-04-25,4,4.20624908726357,1.10542975560667,-2.21090839283006,-0.588791443861452,-0.493423974276525,0.779037839481834,-0.657707346457427,-1.43560519255213,-0.209896126374924,-0.282133533319959,0.240214098710581,-0.355181501867383,-0.444550767004956,0.00174402684797282
"Millbury",2015,"spring",18,0.112342376767291,2015-05-04,3,3.05807200960156,0.894125735293632,0.767573937143673,0.511266766384333,1.77055857535724,-1.34500503982074,-0.366787938119071,0.704333081049015,0.658922290399967,0.613835613763084,0.0879822805363527,-0.544764820245602,0.337927101215348,-0.685849388954244
"Millbury",2017,"spring",18,0.0447076805502484,2017-05-01,2,0.645519386052748,1.26355924620917,-1.97993736243076,0.0473073454720054,0.129904263824396,-0.188551044307956,0.370238499076623,0.10902842091849,-0.117627922473378,-0.171671402195566,0.783324199175844,0.693074055631074,0.570213418956051,-0.133716964856111
"Millbury",2018,"spring",20,0.0330149025601834,2018-05-14,2,-0.177158900587274,-0.0653904556054125,-2.5709793879645,0.240570249104513,0.600146234054064,1.49656507096847,1.30995539363277,-0.524890059241981,-1.11303893050089,0.601846501303571,1.41628133834675,-0.175789378539406,0.535726346683269,0.114777707449765
"Attleboro",2015,"fall",38,0.0336632523880769,2015-09-21,2,0.38610979506314,0.455689552673189,-2.07338215582758,0.929396916914799,-0.357777082351157,-1.19068158725819,0.395188032813612,1.16545565236759,-0.166885503421266,-0.134740575204847,-0.442738488286156,-0.299524004450675,-0.186066340674229,-0.174020859018773
"Millbury",2016,"spring",21,0.0527321360336263,2016-05-23,2,1.02599921525274,0.213856725175288,1.43542762025981,-0.540732413068678,0.157697840898786,0.675798695167346,-0.0390047818440691,0.0844452230412966,-0.0723104811694667,-0.307579464294195,1.0319743534633,-0.450449734296113,-0.332168338568051,-0.105028861663617
"Millbury",2017,"spring",21,0.142147497134123,2017-05-22,4,4.2993279810411,-0.357357018742322,0.0500659805566906,-1.49189792770019,-0.808674813174294,1.51201413790175,-2.4835038002476,1.62167055879007,-0.361737949176006,-1.86178020535648,0.0125624496992549,-0.229999818172505,-0.348206110712243,-0.768033246318702
"Millbury",2017,"spring",22,0.0199465036301108,2017-05-29,1,0.274177039123549,-1.04258241057603,1.57369802934033,0.277469587806047,-0.501170778705513,-1.02465331020799,0.130952471728939,0.651100098875848,-0.795393099498197,1.19529981651796,1.21045792899579,0.0952357120104665,-0.73213589707337,0.419517821374531
"Millbury",2018,"spring",22,0.0859763087504776,2018-05-28,3,-0.400139065132369,0.292824083423594,-0.31942923997738,0.888525547716242,-0.0183179280408904,-0.182221061685997,1.81192507299701,-0.530255011904123,-0.92106033050176,1.26995255233694,-0.745785691057696,-0.202223267344141,-0.71325121887031,-0.119330008678327
"Millbury",2016,"summer",23,0.298051203668322,2016-06-06,5,0.977452149023358,-1.4929622464533,-0.501944562679912,-2.08729305771871,1.16257402701142,-0.114617137343468,-0.0134244591568463,-0.836568668746325,0.221795372274397,-0.0247754778732197,0.4954470640966,1.17873394986425,0.416743877508697,0.126137712507077
"Millbury",2013,"summer",24,0.653878486816966,2013-06-17,6,1.75178164000256,-0.205287420159593,0.76050733515285,-0.87963202459401,1.62202663300318,-0.0701899912752464,0.955755591383377,-0.60440303315854,-0.108118825570337,-0.488075216632155,0.656593014209205,1.15648451775789,0.47189419170596,-0.503948777643903
"Millbury",2016,"summer",24,0.0641956438670233,2016-06-13,3,-4.06236968019414,-0.425870683313912,0.796141353299767,0.094310226331421,-0.134899103112876,0.120600996122888,-1.61339116568046,-0.505981824736256,0.417878273728108,0.559392581548248,0.124284361425614,-0.286557895683689,-0.0979145228004215,0.0690095586815014
"Millbury",2017,"summer",24,0.531792128391288,2017-06-12,6,-1.39010478737189,1.79349703928697,1.26155289963028,-0.0804889368299337,-1.22487736346092,-0.347913327134764,0.297560660265565,-0.124225301708434,-0.032147470756364,-0.37142073393299,0.232086605128538,-0.37348426827522,0.347018801745983,0.100736196701844
"Millbury",2018,"summer",24,0.0928544134505159,2018-06-11,3,2.73537410859726,3.14221803578805,1.79111919655655,0.0219713439404753,0.597292068411111,-0.0881629127166782,0.553850378996755,1.229043405622,-0.406056196576132,-0.542861269393765,-0.101518552643805,-0.710475726003287,0.0232407633451593,-0.835110821272262
"Millbury",2016,"summer",25,1.11299197554452,2016-06-20,6,2.28265973931246,2.85745984605598,2.77638403371964,-0.120617235093981,0.465931087029336,-0.900147886379968,0.0878278180264852,0.471710749822186,-0.0732757751532894,-0.678797747530467,0.812972136668454,0.201650249383457,-0.0463840825203296,-0.0353501818058115
"Attleboro",2018,"fall",38,0.898342732190125,2018-09-17,6,0.342628681351912,2.2753442111229,-1.30025421139228,1.90285937713812,0.279484595615428,-0.694997729062,0.0337943864220639,0.652408642727014,-0.395797229523762,0.218950732771627,1.3576450525143,0.351760709040294,0.699530100833741,-0.0359064174142112
"Millbury",2017,"summer",25,0.402942300343905,2017-06-19,5,0.232703027229051,3.83314597729989,1.33842801912792,0.437456274593635,-0.960628525900321,-0.349602545422704,-0.0113021732838088,0.0613772880505904,0.175613514806922,-0.641317303542895,1.30799931373264,0.0347880745006073,0.916888920612266,0.493799678622035
"Millbury",2018,"summer",25,1.84986625907528,2018-06-18,6,1.36255682039279,1.05749085951901,-2.10457063174832,-0.999355960323552,0.399815381470599,-0.226676184814716,-1.36985601888285,-0.107064437521826,-0.0840228620066477,-0.36806210760702,-0.877114327833555,0.109743955564895,0.20145502231873,-0.134722533422654
"Millbury",2016,"summer",26,0.0997325181505541,2016-06-27,3,-2.20990060063734,-1.1674069016815,0.054701856386747,-0.0893566236697187,-1.31726788902746,-0.357114130595776,0.391324227818535,0.116233676402841,0.502872485283374,0.293465004011769,0.849365567084188,-0.305292569317833,-0.247858466293638,-0.382812684645029
"Millbury",2018,"summer",26,0.0341612533435231,2018-06-25,2,2.24706182562582,0.236510007782722,0.473577848310598,1.0960207712941,0.926016838401803,-0.822510032055782,0.0647632976974962,0.0740510652483072,-0.359749310081722,-0.693550060600371,-0.995730093764297,-0.809440251174799,0.424927182260133,0.00710807825481727
"Millbury",2016,"summer",27,1.52728314864349,2016-07-04,6,0.0128609539111764,1.16630314050759,-0.0539376729293133,-0.280784493681415,-0.788181442462998,-0.865651285806391,-0.217548286395407,0.166541287501272,-0.267688455317804,-0.0816968861184616,-0.082270457114059,-0.734158064632653,0.667383990114878,0.575967471794355
"Millbury",2017,"summer",27,0.753381734810852,2017-07-03,6,-1.97706086880647,-0.771961371456009,-0.73934260615162,-0.422590024577246,0.793345569292929,-0.00750648766404705,0.198346622272468,-0.0241517419763461,0.706445261004435,0.440567533213804,0.406571642577682,0.408821365655494,-0.154167140000664,-0.158351481650404
"Millbury",2018,"summer",27,0.312953763851739,2018-07-02,5,-0.483415423346126,-1.77479748523,-1.84655021395323,0.312827820164933,-0.112197648896104,-0.193883228047711,-2.10004594036573,0.877047119359771,0.57674373535886,-1.02550184081791,0.536471525879885,-0.835667438212145,-0.163262341202895,0.692916930124851
"Millbury",2013,"summer",28,0.146503630110814,2013-07-15,4,-2.97183408434976,-0.508993914956352,-1.76837411757576,-0.0543883690726852,0.401934838643647,-0.0112475968289134,-0.441526698251964,0.185664676232885,0.183307920503917,0.830105180544491,-0.0291012694525498,0.0309744402765987,-0.216790692433681,-0.287856619334972
"Millbury",2016,"summer",28,0.0834543370271303,2016-07-11,3,2.40319110567384,3.0012053219085,1.77783014775591,1.3821206611937,1.71536133557867,-0.882215207641891,0.339183702014058,0.645565936763613,-0.0778593604292973,-0.13013823301304,-0.51722795849753,-0.016113313430482,-0.143308160771696,-0.00904225452734951
"Millbury",2017,"summer",28,0.675315246465419,2017-07-10,6,-2.12798350762926,-1.43039486202997,1.33933642885006,0.0496085056247989,-1.14303465973406,-0.164687658415958,-1.89795404125104,-0.157677217444895,0.725970840960264,0.504267038470283,0.379587830417374,-0.403738736312142,0.423557443290066,0.141307031945309
"Attleboro",2013,"fall",39,0.0269306019104615,2013-09-30,1,-2.31670901483483,-1.33029504969266,-1.53478486556025,-0.340156657643801,0.431317544810794,0.26048887260365,0.27433892861522,-0.0183251774662974,0.333526263962091,-0.298996957101033,-0.920161684500186,0.791051212796545,-0.0905185881874545,-0.278976660738666
"Millbury",2018,"summer",28,0.0687810470003821,2018-07-09,3,0.0770200794057392,0.380683251121097,1.6703933785201,1.95421889372539,-0.084275226857274,0.393627056875734,-0.336219823612449,0.0460921246132922,-0.959250763586531,0.148330277278213,-0.658286027155618,-0.803368144978939,-1.06488042876676,0.722400483193931
"Millbury",2013,"summer",29,0.0521589606419564,2013-07-22,2,2.86092134392237,3.26125775725702,2.25535652766194,-1.52380235008393,1.17479204417865,0.802272423855828,1.08008838797577,1.35973603593255,0.0104595981171395,0.60898254762555,0.264653996222236,-0.684932569709202,0.508006008151733,-0.00573303774243315
"Millbury",2015,"summer",29,0.272831486434849,2015-07-20,5,-1.16562767034915,1.53597739254297,0.673964141502534,-0.453005080888279,1.5275945301123,-0.133486194920939,0.257122493254676,-1.18243525206398,-1.15467268472487,0.104963416994691,-0.347812925977215,0.111268028032618,-0.945134889211258,-0.126355447693552
"Millbury",2015,"summer",30,0.0680932365303783,2015-07-27,3,-1.68098052234312,-0.678050094472584,-2.87018098710307,-1.03859414810326,0.529438138434861,-0.293165586989137,-0.517698377942574,0.441758253883273,-0.929045867166601,-0.466963778056031,0.171056702729878,-0.17788737143221,-0.817605141514044,-0.251052073536633
"Millbury",2018,"summer",30,0.2460068781047,2018-07-23,5,0.150042867500017,1.97074546046462,-3.67434352543362,-1.55102542177596,2.29579633882872,0.00254529584665775,0.381221253093467,-0.30796486555749,-0.366817787243892,-0.348408458978875,0.404208375600541,-0.410350285251422,0.241241888613206,-0.388922627617735
"Millbury",2013,"summer",31,0.435498662590753,2013-08-05,5,0.93970582984942,1.33318845101506,3.26996957682814,-3.91441889643309,0.622787508927054,2.70939385713879,1.00764506230487,0.976252653960823,0.218665594842323,-0.917940474400367,0.011848400225506,-0.0549553560782989,0.544954769869409,0.421266996745573
"Millbury",2016,"summer",31,0.108215513947268,2016-08-01,3,-1.18478723743756,-0.563650751810572,0.342954142340352,1.554914205611,-0.396597487924211,0.0503592199399877,-0.424998895091306,0.66251080467195,-0.383989286547713,0.9261825044894,-0.111546964547878,-0.575044247951643,0.371529656720391,0.936002659450931
"Millbury",2017,"summer",31,0.11692777990065,2017-07-31,4,1.08305439108725,1.36627718024938,1.55457849320712,-0.491927914599807,-0.609121825387691,-0.173204390178673,-0.24804378354419,-0.247670026620693,-0.187070930137764,0.545143107462417,-0.582759839136701,-0.86093478113097,-0.257692534094974,-0.262717039829959
"Millbury",2013,"summer",32,0.0238440962934658,2013-08-12,1,0.879792059569137,-0.874612389527614,-1.06400543611731,1.75784379294349,0.000576807781591832,-0.184648230774309,0.659242845521482,0.514863805612241,2.3588234747061,-0.423410584772653,-0.275107937056378,-0.0516708439923519,0.729543547107924,-0.070053631680747
"Millbury",2017,"summer",32,0.245319067634696,2017-08-07,5,-2.77292260845117,1.08230928199052,0.409400410080149,-0.117231453471074,0.199099292894844,-0.61121998876169,-0.922725284944343,-0.630879575712228,0.0388800811278624,-0.0976244424370947,0.0829107087460106,0.276184146280719,0.262084252798774,-0.186923011043131
"Attleboro",2015,"fall",40,0.0336977788007826,2015-10-05,2,3.21103236554173,3.0101321341465,4.05137419005392,-2.87171082488193,-1.15543535984152,2.6452600015589,1.75915904835055,2.45476427105244,0.539029909509428,-0.70679472700468,0.555142484219638,0.0725629724266811,-0.300898601405313,0.168205365637741
"Millbury",2015,"summer",33,0.0894153611004968,2015-08-17,3,-1.43063660788049,-1.28896383806235,0.304189782762631,-0.0275232569432172,-0.287500127767159,-0.391618324679182,-0.12292100425758,-0.474331391334948,0.0524865551197315,0.451905154757639,0.339286699408523,0.404637932759307,0.13619849042816,0.405667130199501
"Millbury",2016,"summer",35,0.132059610240734,2016-08-29,4,0.835565757825247,-1.66365487439154,1.55042189656006,-1.007811266529,-1.63986006915441,0.277667680980567,0.18385451850006,0.1067142710583,0.121655246269587,0.402364005163729,0.378741084664612,-0.221423167824853,0.122332996606411,0.431210086480871
"Millbury",2017,"summer",35,0.100878868933894,2017-08-28,3,3.37483864707944,2.838273705703,-1.72339715741826,0.215707102022671,1.10227375334521,-0.361901228223853,-0.556960774624676,-0.0458969347495874,0.186335662324444,1.11056052540177,-0.615028102571749,-0.34218837235947,0.483821893410593,-0.354280441417185
"Millbury",2018,"summer",35,0.114749713412304,2018-08-27,3,1.82654151844195,-1.41662887773617,-0.931249553414869,1.57374735771025,0.401783645670443,-0.933247243344101,-0.427361711524545,1.29919785532272,0.549443847894242,-0.166970240810923,0.849399254498792,-0.422405235213412,0.176933009816758,0.212273244249867
"Millbury",2016,"fall",36,0.788689338937715,2016-09-05,6,-1.36410744018007,-2.36003696698725,-1.27809146874313,-0.322288915791275,-0.279828212184557,-0.0871130974185832,0.216039472976936,-0.126600408118731,-0.369635629084004,0.774860058526753,-0.974261562532212,0.0454522508195249,0.544341946881244,0.451117245569528
"Millbury",2017,"fall",36,0.359954145968666,2017-09-04,5,-0.0803611498893424,3.45092508348436,-1.09283063697319,0.613068605996549,0.968228270784065,1.21194848269881,1.69429346843246,0.417926070898845,-0.170286186404994,0.477371414727064,0.369878328858283,-0.279739122052109,0.70547029776866,0.305146954972954
"Millbury",2016,"fall",38,0.59220481467329,2016-09-19,6,-1.12076578792549,0.756835533108626,-1.53802785282089,1.51813739089457,0.0833932298310563,-0.0185838851375017,1.17604516804907,0.206539441104979,-1.23563936806488,-0.596545419509705,-0.181889256764092,-0.285352078360233,-0.577541617443292,-0.416600201843783
"Millbury",2015,"fall",39,0.880397401604891,2015-09-28,6,-1.27173070007085,1.30906143221868,2.912338649493,1.08553140295253,1.28110181773565,-0.170916314285844,-1.0851560415478,-0.162727978489231,0.982607234913398,0.784995687292882,1.24911844725209,0.48941349853121,-2.1640322143444,0.127387674434162
"Millbury",2016,"fall",39,0.0834543370271303,2016-09-26,3,-0.10494466451097,1.97663367152349,-3.03717750298061,-0.970456406248122,1.23146911858004,-0.553575732563267,-0.770991489101869,0.430077032435223,-0.727647076498669,-0.385814496475914,1.16652884666069,0.792456300847394,0.318230848765671,0.136531793903973
"Millbury",2017,"fall",39,0.0486052732136034,2017-09-25,2,0.590684557745788,2.01541286268184,-3.38979776410724,-1.4595823379154,0.679298565015726,-1.19332223757918,0.838219162529193,-0.00824470126432275,0.268146714797362,-0.382553517709938,0.896790745823553,-0.483118412267047,-0.238094660204226,0.22346096108711
"Attleboro",2017,"fall",40,0.0406030613419266,2017-10-02,2,0.62047130563554,-2.58267507159675,1.762461350034,-1.3417486461625,0.0913904973945661,-0.98101797686266,0.271171566792194,-0.849702055182168,1.24766856097466,-0.332226466409571,0.689413337037692,-1.1638637549238,-0.0628904006929077,0.00684610089019318
"Millbury",2017,"fall",40,0.0366832250668705,2017-10-02,2,2.32520059308683,0.148797842178527,-0.0330743210840544,0.577928639421678,-0.147694336089875,1.73127852026799,-0.798032904920654,-1.17014839783221,0.239949042940015,0.985451805370327,-1.22598833232232,0.908980387035375,0.166118893967228,-0.450912143455511
"Millbury",2013,"fall",41,0.07680550248376,2013-10-14,3,0.854696150088797,-0.942526775462862,0.153122126491157,0.931752004322241,0.293781209146614,-0.985737380673382,-0.157507973225491,0.878049698586027,1.31670743395683,-0.270146012614598,-0.607180911082586,-0.30451630906036,-0.658767700126926,0.699240498447034
"Millbury",2013,"fall",42,0.320290408865113,2013-10-21,5,-2.82960037884394,-1.26235848523286,-2.82152780651389,-0.325633022183414,0.582315091631488,0.511309268314856,0.639362790917046,0.101294871145709,-0.91927954128997,-0.452446995803589,0.241073652483623,0.560918354149981,-0.423121106789522,-0.362489396931465
"Millbury",2015,"fall",42,0.0859763087504776,2015-10-19,3,-0.740180294415797,-0.792249728723169,-0.751642828292185,-0.398921976795854,1.04041451498241,1.34911606835366,-0.305773194498496,-0.74114232693108,-0.471700058864653,0.162239938659439,0.770751637579558,0.118740717433304,0.385223174012032,0.174391700558085
"Millbury",2017,"fall",42,0.084829957967138,2017-10-16,3,0.792221664312071,-2.9153121088359,-0.453834802831606,-0.573169618150678,0.304587937114751,-0.705031294327638,0.207825013625264,0.38548782991087,0.176891296486606,0.881043386898374,-0.398734138113584,0.16816647724188,-0.0621033168264426,0.471466762740187
"Millbury",2018,"fall",43,1.21742453190676,2018-10-22,6,-3.05722695474831,-1.16187707192457,-0.620817827927033,-0.489734373448228,0.0205604750368766,-0.100578346094982,-0.876570246350946,0.0755831848263458,-0.729739360388165,1.59607700746362,0.620241854764006,-0.653912739868982,-0.0551577879026485,-0.0714363769502307
"Millbury",2013,"fall",44,0.0733664501337409,2013-11-04,3,-2.17928079779973,2.01154372906488,0.91788985743577,0.283182952859742,-0.657621947785771,-1.94125896753399,-0.807482633852057,-1.08182138420113,0.25432899102202,-1.76843492879446,-0.38259941362785,0.0666655536837055,-0.375824448796459,-0.257588378409173
"Millbury",2015,"fall",44,1.57325181505541,2015-11-02,6,0.759168688163866,0.394821736943901,1.36175956306673,-0.814962671649731,-0.652489352674485,0.178300140025266,0.128879543867923,0.67734986065194,-0.40809400972514,0.0453656137636253,0.177549561876925,-0.0798732404802483,0.121947947640899,-0.531806720311987
"Millbury",2016,"fall",44,0.662017577378678,2016-10-31,6,1.94978883744878,-2.80205663643583,1.31060627121989,1.62030803535214,1.15571508304368,-0.554652055393317,2.02639908434348,0.777332097441162,-0.456524372897494,-0.185318117432307,-0.483549690770859,1.6377988021842,-1.07974824027047,0.251315353181867
"Millbury",2017,"fall",44,0.0332441727168514,2017-10-30,2,1.97082192401081,-1.87944136564369,1.23786645119961,0.784600495269374,0.441473263181643,1.81171322883393,0.422577149387635,-1.58947971181821,1.28740088166652,0.283775080902318,-0.320052766746661,0.522479189360562,-0.24584439047671,-0.189491565229201
"Attleboro",2013,"fall",41,0.0212682702267234,2013-10-14,1,2.88597963806808,-1.08090740969479,1.20579071523123,1.21649402639174,0.00608185753987203,0.799716596753673,0.151921312421217,-1.03838689684437,-0.557931366644142,0.64797826190039,-0.937889800565296,0.651250130283684,-0.407295899441991,-0.496674319958354
"Millbury",2013,"fall",45,0.177684371417654,2013-11-11,4,-1.63657492792215,0.300654616254805,-0.273432371557541,0.308792768890287,-1.36883582124058,-0.475099145881565,0.268196756552669,0.435674946979202,-0.00280475183676515,0.966610952730757,0.488341838436533,-0.506584991395195,-0.0738292444053309,-0.0256677586080009
"Millbury",2015,"fall",45,0.289109667558273,2015-11-09,5,1.55924905630011,0.0181900962493798,0.617865465818065,-0.756348147627445,1.37644141196087,0.389522285788892,0.811493942053342,-0.586584588500196,-0.162765190282184,-0.748794708654155,0.266540355595561,0.430062739610925,0.721511892611238,-0.52452285640518
"Millbury",2016,"fall",45,0.61616354604509,2016-11-07,6,0.978695082608999,2.66805612305803,-3.50696899326467,-0.892768313192724,1.61337861959123,-0.434650656127147,0.543089474781052,0.0964378302039047,-0.666269520592429,-0.0151544853384565,0.591147577125319,-0.636093251558611,0.239072201709652,-0.132317709612573
"Millbury",2015,"fall",46,0.241536110049675,2015-11-16,5,-0.0341017402306427,-1.23926654378496,-0.473568429591205,1.30321044412314,-0.0937710632542441,-0.133292608345086,-0.19641005187711,0.31124551747709,-0.162885191542913,-1.29165488166346,-0.644597083123915,-0.718028125040512,-0.0567672245294424,0.652285358357612
"Millbury",2016,"fall",46,0.521589606419564,2016-11-14,5,0.757243152673317,-1.14301731681593,0.630270871861732,-0.619766326109953,0.480476068220434,-0.856085257369522,1.60039267516243,-1.43421182676003,0.646927773870245,-0.782761670449943,0.500801573900122,-0.707895917750032,-0.206292282864843,0.312057048867502
"Millbury",2015,"fall",47,0.531104317921284,2015-11-23,6,-0.645780027751055,-0.881575479901282,0.550031164402909,-0.800075256072495,-1.27596655744134,0.17601340092306,-0.134064291351635,-0.875280891142425,-1.40782201135523,0.106451517415045,-0.490301961774233,-0.00683684081182313,0.310910892423651,0.279444235089684
"Millbury",2016,"fall",47,0.00951471150171953,2016-11-21,1,-0.901563221091302,2.2523953120466,-1.51384319133947,-0.0606356255358153,0.751076198274133,-0.433647954160983,0.198855407846401,-0.44739158222799,0.902106190599653,0.0191094621660686,-0.300629909555586,0.394928469503572,0.0825967834055547,-0.0914875676044109
"Millbury",2017,"fall",47,0.272372946121513,2017-11-20,5,1.21598109712626,-1.95176884009179,0.238253623326063,0.540678974146773,0.926830901613545,-0.294232033504465,-0.063026539416217,-0.139418243509285,-0.635195052675323,-0.23886458942698,-0.178985461920194,-0.487999029706996,-0.011454996128801,0.189951514962699
"Millbury",2015,"fall",48,0.254719144058082,2015-11-30,5,1.93266083274511,-1.32875855058168,1.01149144426103,-0.290716241229168,0.762654394523977,0.142873215902264,0.262920242187037,1.20965609142526,0.261366063014977,1.03538417951193,0.478029707469546,0.468513029473135,-0.740865013023848,1.12738441689413
"Millbury",2015,"winter",49,0.0706152082537257,2015-12-07,3,1.04698752672252,-1.47678089631891,-0.86216769558382,-1.82559076764578,1.10428033479746,0.655756872422432,0.536327365934475,-1.07502668915618,-0.344712153661889,-0.269274968532201,-0.653234282010975,0.229816209398741,0.662945347468744,-0.0476795796120043
"Acton",2015,"summer",32,0.0118260081558677,2015-08-10,1,-0.568075896923894,-0.948077851201049,-2.28588053395405,-0.513934795272224,1.20871922928525,2.31686207032902,0.805931793671061,-1.8230394583605,0.113467003604823,1.7983313533123,0.255218906374374,-0.337905258640203,0.343204551975755,0.973773734066358
"Attleboro",2015,"fall",41,0.0146391989872252,2015-10-12,1,1.68611910998325,1.00387903563165,-0.350025731209422,0.44215308146178,0.64221999162908,-0.130382685580095,-0.761917633348294,-0.140584184201833,1.03892081355087,-0.107929521749245,0.213011942421645,-0.627977676218877,0.646503262649251,0.016835886207809
"Millbury",2016,"winter",49,0.0188001528467711,2016-12-05,1,-0.255239259166302,1.93265535361552,-1.68590113994965,0.435684710592633,0.053214857769635,-0.91690426428236,0.15717624672359,0.673417138948731,0.0689772045420991,0.137163845745033,0.389547406990283,0.466800587737335,0.200379577015319,-0.304059823159159
"Millbury",2017,"winter",49,0.103630110813909,2017-12-04,3,1.7888843903559,0.298264579244279,2.04635021736749,0.33254523360532,-0.431620658407972,0.0840565577389076,0.597361705068037,-0.465735842903401,0.264745959275803,0.0159171710549309,0.374964296944292,0.289879910715106,-0.233962542759259,-0.665209908320131
"Millis",2016,"winter",1,1.41749251745926,2016-01-04,6,0.986339046746441,-0.102519299866468,1.79533516280492,-0.750161816069063,-0.728673834759935,-0.904388128337681,0.781888990369154,0.221509215477553,0.426970933792264,-0.34397794010549,0.827688695196748,-0.108896422426951,-0.14335625352312,-0.424159746050027
"Millis",2014,"winter",5,1.66052544063851,2014-02-03,6,0.879844718809557,-1.20496297956314,0.137922691405496,-0.445642911506905,0.719016469759816,-0.245689423338738,0.150020488450961,-0.725842545858091,0.190269394011558,-0.267066124713551,-0.694589412649581,-0.255418057817616,-0.109841692268157,0.0253068968614228
"Millis",2018,"spring",10,2.05261057532424,2018-03-05,6,-0.738860791764161,0.149178029956195,0.431461304603017,0.789232181569638,-1.91968557391543,-0.117191625530912,1.31606006457846,0.805769847626604,-0.0417166461049323,0.326543967475195,0.735952478414855,-0.11846572878867,-0.22032785892368,0.236634848283659
"Millis",2013,"summer",24,0.210508812770203,2013-06-17,4,-0.806453937470161,2.22218091027636,0.960338753179512,0.228486718822308,0.0173025218901213,-0.170233152701884,1.35794780832128,-0.41900673215807,-0.233090201530033,0.348471923911946,-1.1489183504588,-0.131896029931686,0.127533057585368,-0.07164339037032
"Millis",2014,"summer",24,0.218889258397074,2014-06-16,5,0.958717730613113,2.38774434931018,3.12661306952952,-0.134559460417114,0.799670778609834,-0.52699754837323,-0.0732043640948633,0.553481992248771,-0.103674430434673,0.378963713624593,1.60895031882488,0.841412148132895,-0.730921269195215,0.678240622737898
"Millis",2018,"summer",28,0.238244097106751,2018-07-09,5,-0.898351990904623,-1.37225813240271,-2.69589550476809,-0.908636644253984,1.61176717630337,1.72203384475241,1.24686801856311,-1.31324716948208,0.510210074676477,1.78724284519599,0.432911069256864,-0.559522296179952,0.254485376141557,0.973825468868089
"Millis",2017,"summer",30,0.0848021283671433,2017-07-24,3,1.83412409862678,-1.77142259785186,-0.0543191278314841,1.13252880427077,1.30229369315376,-0.764513526391583,-0.327543888151892,0.736389889103349,2.22093111876096,0.438924122274311,-0.716477377336671,-1.1549519340901,0.535479786832837,-0.4864849902008
