"actual_city_town","week","year","ncoh","zscore"
"Lynn",18,2016,0.0030664343147146,-0.108033076283531
"Lynn",19,2015,8.56033507597297e-05,-0.131801927989849
"Lynn",20,2018,0.000390718150967624,-0.129368972707499
"Lynn",21,2018,0.00235531505090342,-0.113703471059828
"Lynn",22,2013,0.269749915925281,2.0184746672203
"Lynn",22,2017,0.00364792564737534,-0.103396321827591
"Lynn",23,2015,0.00360023235195206,-0.103776623454892
"Lynn",23,2016,0.000781436301935247,-0.126253424760764
"Lynn",23,2017,0.0010076737289431,-0.124449429862028
"Lynn",23,2018,0.000507199853251399,-0.128440159117745
"Lynn",24,2015,0.00517288819590938,-0.0912364210777332
"Lynn",24,2016,0.00389617536457856,-0.10141680310087
"Lynn",24,2017,0.000995750405087285,-0.124544505268853
"Lynn",24,2018,0.00279953529609588,-0.110161302697851
"Lynn",25,2016,0.00123085389342383,-0.122669813272734
"Lynn",25,2017,0.136357271698921,0.954814896616169
"Lynn",25,2018,0.00847901189275123,-0.0648737172467467
"Lynn",26,2016,0.00901403283499954,-0.0606075130943307
"Lynn",26,2017,0.000214008376899324,-0.130778038993269
"Lynn",26,2018,0.00897673423216852,-0.0609049284695277
"Lynn",27,2013,0.00130300528906417,-0.122094485169894
"Lynn",27,2018,0.000787550826989514,-0.126204668141879
"Lynn",28,2015,0.00231893362683054,-0.113993572942192
"Lynn",28,2018,0.00988932709651778,-0.0536280031009781
"Lynn",30,2016,0.000938273869577181,-0.12500281748637
"Lynn",30,2018,0.000275153627441988,-0.130290472804421
"Lynn",31,2016,0.000214008376899324,-0.130778038993269
"Lynn",32,2013,0.000743220520346082,-0.126558153628793
"Lynn",33,2017,2.04836589317925e-05,-0.132321185980971
"Lynn",34,2017,0.000709284906294904,-0.126828752863604
"Lynn",34,2018,0.00629490354336727,-0.0822895815123809
"Lynn",35,2015,0.00113913601760983,-0.123401162556006
"Lynn",35,2016,0.00114341618514782,-0.123367032922786
"Lynn",35,2017,0.000132990919930294,-0.131424064193492
"Lynn",35,2018,0.00195664801736525,-0.116882402611114
"Lynn",36,2016,0.0011452505426641,-0.123352405937121
"Lynn",37,2017,0.000856033507597297,-0.12565859401037
"Lynn",38,2017,0.0127909749610199,-0.030490549609218
"Lynn",39,2015,0.000188938824176832,-0.130977941130696
"Lynn",40,2017,0.000434742731358342,-0.129017925051529
"Lynn",41,2017,0.000297165917637348,-0.130114948976436
"Lynn",41,2018,0.000970680852364793,-0.124744407406281
"Lynn",42,2016,0.000621847198018894,-0.127525972513656
"Lynn",42,2017,0.000211868293130331,-0.130795103809879
"Lynn",43,2015,0.00276437677703384,-0.110441653256438
"Lynn",43,2018,0.00176098321562873,-0.118442614415426
"Lynn",44,2013,0.000108838545965942,-0.131616652838087
"Lynn",44,2015,0.000784187838209667,-0.126231484282266
"Lynn",46,2015,0.000613592589195634,-0.12759179394915
"Lynn",46,2016,0.00252101867987404,-0.112382166688051
"Lynn",46,2017,0.00324864716133174,-0.106580129040765
"Lynn",46,2018,0.00228988963282277,-0.114225166881895
"Lynn",47,2013,3.36298877984653e-05,-0.132216359250369
"Lynn",47,2017,0.00205570332324437,-0.116092545385181
"Lynn",47,2018,0.0494616160689718,0.261917520828318
"Lynn",48,2015,0.00586077226451435,-0.0857513014531984
"Lynn",48,2016,0.0015332171573573,-0.120258798468883
"Lynn",49,2013,0.00117857470420985,-0.123086682364199
"Lynn",49,2016,0.00177840961203339,-0.118303658051605
"Lynn",49,2018,0.000429851111314929,-0.129056930346637
"Lynn",50,2016,0.000275153627441988,-0.130290472804421
"Lynn",51,2015,0.00236846127977009,-0.113598644329226
"Lynn",51,2017,0.00395059463756153,-0.100982869192796
"Lynn",52,2016,0.00219389158947079,-0.114990645798385
"Lynn",52,2018,0.00234430890580574,-0.113791232973821
"Malden",6,2016,0.000768394503391894,-0.126357418774282
"Malden",7,2015,0.00117411723778048,-0.123122225761267
"Malden",7,2016,0.00256174986954253,-0.11205738020443
"Malden",17,2018,0.000776221951643764,-0.126295003474995
"Malden",18,2018,0.017077317794399,0.00368832480567081
"Malden",20,2016,0.000273090972343016,-0.130306920212463
"Malden",21,2015,0.00220907983997217,-0.114869536188947
"Malden",21,2018,0.0780053052704818,0.48952207941817
"Malden",22,2018,0.000521829883457993,-0.128323500701805
"Malden",24,2015,0.00225778396242825,-0.114481174326721
"Malden",25,2018,0.00203513654548617,-0.116256542839757
"Malden",26,2013,0.000786223691076709,-0.126215250592574
"Malden",26,2016,0.00800574012871804,-0.0686475395507016
"Malden",27,2016,0.00479257262132545,-0.0942690199077907
"Malden",27,2018,0.00245260045225257,-0.112927726877813
"Malden",28,2016,0.00228300574012872,-0.114280058362353
"Malden",32,2017,0.00348060532266481,-0.104730517571526
"Malden",33,2018,0.00611323708471038,-0.0837381719115152
"Malden",34,2013,0.000380935814924335,-0.129446976088961
"Malden",35,2013,0.00273960688815446,-0.110639165903977
"Malden",36,2013,0.000297443033571056,-0.13011273928135
"Malden",37,2015,0.00241998608453644,-0.11318779062484
"Malden",39,2017,0.00071229779092016,-0.126804728419168
"Malden",41,2016,0.00140459210297443,-0.121284441948944
"Malden",42,2013,0.00197860497477822,-0.116707320001271
"Malden",44,2015,0.241071055835798,1.78979226931984
"Malden",45,2018,0.00173508436249783,-0.118649129312405
"Malden",48,2015,0.00622586536789007,-0.0828400851051157
"Malden",48,2017,0.000521829883457993,-0.128323500701805
"Malden",48,2018,0.000123499739085058,-0.13149974593216
"Malden",52,2013,0.000327013393633675,-0.129876948150712
"Manchester-by-the-Sea",3,2013,0.115627413127413,0.789517051740936
"Manchester-by-the-Sea",21,2016,0.175482625482625,1.26679660349171
"Manchester-by-the-Sea",24,2017,0.0281853281853282,0.0922625025859268
"Manchester-by-the-Sea",28,2015,0.0275965250965251,0.0875674449086494
"Manchester-by-the-Sea",28,2016,0.000661196911196911,-0.127212201787129
"Manchester-by-the-Sea",31,2013,0.00337837837837838,-0.105545665128873
"Manchester-by-the-Sea",35,2015,0.0154247104247104,-0.0094894031412973
"Manchester-by-the-Sea",44,2013,0.024488416988417,0.0627836978253164
"Manchester-by-the-Sea",49,2016,0.0483108108108108,0.25274111335844
"Manchester-by-the-Sea",51,2016,0.00167953667953668,-0.119092061050198
"Manchester-by-the-Sea",52,2018,0.0478088803088803,0.248738769108957
"Marion",22,2013,0.0042512077294686,-0.0985858100878282
"Marion",22,2015,0.00315619967793881,-0.107317296142812
"Marion",28,2014,0.000617283950617284,-0.127562359397749
"Marion",36,2015,0.00454106280193237,-0.0962745343673913
"Marion",37,2017,0.00082662372517445,-0.125893104710767
"Marion",43,2015,0.0134621578099839,-0.0251386038606129
"Marion",44,2015,0.00143853998926463,-0.121013744856512
"Marion",50,2017,0.00264090177133655,-0.111426230756922
"Marion",50,2018,0.00469672571121846,-0.0950332937027123
"Marion",51,2017,0.00164251207729469,-0.11938729157176
"Marion",51,2018,0.00914653784219002,-0.0595509312537837
"Marion",52,2014,0.0106763285024155,-0.0473525316181448
"Marion",52,2017,0.00585077831454643,-0.0858309922231952
"Marlborough",1,2016,0.0025143147983204,-0.112435622777454
"Marlborough",8,2016,0.000310472070237944,-0.130008847029774
"Marlborough",10,2016,0.019099122025703,0.0198099920636192
"Marlborough",11,2018,0.000908512533401196,-0.125240131441674
"Marlborough",13,2018,0.0433808372566484,0.213429991143887
"Marlborough",14,2013,0.000488611782669551,-0.128588378556723
"Marlborough",14,2017,0.0011070110701107,-0.123657323714559
"Marlborough",15,2018,0.00114518386563176,-0.123352937613191
"Marlborough",16,2016,0.00460745641939178,-0.0957451182191019
"Marlborough",18,2013,0.000565593586970353,-0.127974533252297
"Marlborough",18,2015,0.000402086779488485,-0.129278320386491
"Marlborough",18,2016,0.000265300928871358,-0.130369037249727
"Marlborough",18,2017,0.000534419137294821,-0.128223115235081
"Marlborough",19,2015,0.000865250031810663,-0.125585102356558
"Marlborough",19,2016,8.46163634050134e-05,-0.131809798129536
"Marlborough",19,2018,0.00311617254103576,-0.107636468579217
"Marlborough",20,2017,0.0262119862577936,0.0765272689518808
"Marlborough",20,2018,0.00277452602112228,-0.110360724186462
"Marlborough",21,2015,0.00381727955210587,-0.102045910517422
"Marlborough",21,2016,0.00103066547906858,-0.124266095917296
"Marlborough",21,2017,0.00170187046698053,-0.118913973634906
"Marlborough",22,2016,0.00122534673622598,-0.122713726800318
"Marlborough",23,2013,0.000744369512660644,-0.126548991677557
"Marlborough",23,2015,0.00214149382873139,-0.115408460367483
"Marlborough",23,2016,0.000993765110064894,-0.124560335815285
"Marlborough",23,2018,0.00108219875302201,-0.123855174680449
"Marlborough",24,2015,0.00017559485939687,-0.131084344587942
"Marlborough",24,2016,0.0074532383254867,-0.0730531343621078
"Marlborough",24,2017,0.00539190736734954,-0.0894899838359869
"Marlborough",24,2018,0.00280570047079781,-0.110112142203678
"Marlborough",25,2015,0.000488611782669551,-0.128588378556723
"Marlborough",25,2016,0.00243160707469144,-0.113095125997085
"Marlborough",25,2017,0.0011394579463036,-0.123398595528397
"Marlborough",25,2018,0.00346354498027739,-0.104866555056767
"Marlborough",26,2015,0.00102875683929253,-0.124281315222364
"Marlborough",26,2016,0.00422763710395725,-0.0987737599277148
"Marlborough",26,2017,0.0874634177376257,0.564940134105493
"Marlborough",27,2015,0.00602812062603385,-0.084416882146518
"Marlborough",27,2016,0.00259575009543199,-0.111786265761202
"Marlborough",27,2017,0.00466726046570811,-0.0952682466602919
"Marlborough",27,2018,0.00218348390380456,-0.115073635655978
"Marlborough",28,2016,0.00333121262247105,-0.105921760208176
"Marlborough",28,2017,0.0072343809644993,-0.0747982813432851
"Marlborough",28,2018,0.00355197862323451,-0.104161393921931
"Marlborough",29,2013,0.000903422827331722,-0.12528071625519
"Marlborough",29,2016,0.000782542308181702,-0.126244605576189
"Marlborough",29,2018,0.00220829622089324,-0.114875784690089
"Marlborough",30,2016,0.00384909021504008,-0.101792255432949
"Marlborough",30,2017,0.0203085634304619,0.0294539583752995
"Marlborough",32,2015,0.000477159944013233,-0.128679694387134
"Marlborough",32,2017,0.000814989184374602,-0.125985877390026
"Marlborough",32,2018,0.000645120244305891,-0.127340395541114
"Marlborough",33,2016,0.007644102303092,-0.0715312038552672
"Marlborough",33,2017,0.00862705178775926,-0.0636932617450378
"Marlborough",34,2016,0.0074818679221275,-0.0728248447860818
"Marlborough",34,2017,0.00133604784323705,-0.121831007106351
"Marlborough",34,2018,0.000717648555795903,-0.126762061948514
"Marlborough",36,2016,0.00420855070619672,-0.0989259529783989
"Marlborough",37,2017,0.00391016668787377,-0.10130523767076
"Marlborough",38,2015,0.00242397251558722,-0.113156003217359
"Marlborough",38,2016,0.000849980913602239,-0.125706856797105
"Marlborough",39,2016,0.000106883827458964,-0.131632239570404
"Marlborough",40,2013,0.000349917292276371,-0.129694314725027
"Marlborough",40,2017,0.00018450184501845,-0.131013321164289
"Marlborough",41,2015,0.00102875683929253,-0.124281315222364
"Marlborough",42,2016,0.00127242651736862,-0.122338317275298
"Marlborough",42,2017,0.000650209950375366,-0.127299810727598
"Marlborough",43,2018,0.000709377783433007,-0.126828012270478
"Marlborough",44,2013,0.00611400941595623,-0.0837320134184397
"Marlborough",45,2013,0.000316834202824787,-0.12995811601288
"Marlborough",45,2015,0.00100203588242779,-0.124494385493322
"Marlborough",45,2016,0.000478432370530602,-0.128669548183755
"Marlborough",45,2017,0.000922509225092251,-0.125128523204505
"Marlborough",46,2013,0.130515332739534,0.90823185233016
"Marlborough",46,2015,0.00302837511133732,-0.108336556612364
"Marlborough",46,2017,0.00492365440895788,-0.0932237866794359
"Marlborough",47,2017,0.00181511642702634,-0.118010961534181
"Marlborough",48,2013,0.00114518386563176,-0.123352937613191
"Marlborough",48,2016,0.000269118208423464,-0.13033859863959
"Marlborough",48,2018,0.00126033846545362,-0.122434706207397
"Marlborough",49,2015,0.00298892988929889,-0.108651088917111
"Marlborough",50,2015,4.26262883318488e-05,-0.132144622841041
"Marlborough",51,2013,0.00103384654536201,-0.124240730408848
"Marlborough",51,2015,0.00467616745132969,-0.0951972232366393
"Marlborough",51,2017,0.000445349281079018,-0.128933349471607
"Marshfield",2,2014,0.00437506547930854,-0.0975981806233524
"Marshfield",3,2014,0.00133577789418544,-0.121833159653427
"Marshfield",3,2015,0.00180932425353588,-0.118057147753532
"Marshfield",6,2017,0.00233839706652698,-0.11383837339635
"Marshfield",7,2018,0.000161341016238869,-0.13119800332551
"Marshfield",9,2018,0.199530644316396,1.45855313058181
"Marshfield",10,2018,0.0112132006286014,-0.0430715663078417
"Marshfield",11,2015,0.000349921424829754,-0.129694281772455
"Marshfield",12,2014,0.00256678889470927,-0.112017199515427
"Marshfield",17,2014,0.00111471974855946,-0.123595855473953
"Marshfield",17,2015,0.000480880041906757,-0.128650030693944
"Marshfield",21,2013,0.0264002095337873,0.0780281427648783
"Marshfield",22,2018,0.0163740178103719,-0.00191971980589505
"Marshfield",27,2013,0.00632163436354112,-0.0820764325923705
"Marshfield",28,2017,0.00161341016238869,-0.119619347366984
"Marshfield",30,2015,0.000864326872708224,-0.125592463536065
"Marshfield",30,2018,0.00207752750130959,-0.115918521544743
"Marshfield",32,2017,0.00341330539549502,-0.105267160543934
"Marshfield",34,2015,0.00281194342587742,-0.110062361496455
"Marshfield",39,2018,0.00115872184389733,-0.123244987111573
"Marshfield",42,2014,0.00104976427448926,-0.124113804008894
"Marshfield",42,2018,0.0132844421162913,-0.0265556912501176
"Marshfield",46,2013,0.00142273441592457,-0.121139776937296
"Marshfield",47,2013,0.00105814562598219,-0.124046971939869
"Marshfield",48,2014,0.000170770036668413,-0.131122817247857
"Marshfield",50,2015,0.000806705081194343,-0.12605193401061
"Marshfield",52,2018,0.00267155578837087,-0.111181798652619
"Mashpee",2,2015,0.00869391025641026,-0.0631601389192575
"Mashpee",10,2018,0.00413461538461539,-0.0995155059305039
"Mashpee",15,2014,0.0391442307692308,0.17964770943951
"Mashpee",16,2015,0.0659615384615385,0.393486272380177
"Mashpee",17,2015,0.000487179487179487,-0.128599799539501
"Mashpee",17,2018,0.277126602564103,2.07729563792355
"Mashpee",19,2013,0.000201923076923077,-0.130874405981681
"Mashpee",19,2015,0.049,0.258236639885614
"Mashpee",20,2015,0.0174102564102564,0.00634314444600406
"Mashpee",21,2014,0.000932692307692308,-0.12504732430958
"Mashpee",27,2014,0.000913461538461538,-0.125200668564109
"Mashpee",33,2018,0.0171955128205128,0.00463080027043043
"Mashpee",34,2018,0.002625,-0.111553029911029
"Mashpee",35,2014,0.0193798076923077,0.0220481518473474
"Mashpee",36,2015,0.00733653846153846,-0.0739836875514282
"Mashpee",36,2017,0.0127179487179487,-0.0310728536590678
"Mashpee",37,2014,0.00511538461538462,-0.0916949489495258
"Mashpee",46,2017,0.0156875,-0.00739394502221738
"Mashpee",48,2017,0.00207692307692308,-0.115923341165105
"Mashpee",49,2014,0.157724358974359,1.12519394024097
"Mashpee",49,2015,0.000205128205128205,-0.130848848605926
"Mashpee",50,2018,0.0154423076923077,-0.00934908426746188
"Mashpee",51,2018,0.00357852564102564,-0.103949710623967
"Mashpee",52,2018,0.000987179487179487,-0.124612848921747
"Mattapoisett",6,2018,0.000404312668463612,-0.129260571367642
"Mattapoisett",15,2014,0.0198921832884097,0.0261337842461489
"Mattapoisett",19,2018,0.00232961108971891,-0.113908431907675
"Mattapoisett",22,2018,0.00242587601078167,-0.113140824934676
"Mattapoisett",28,2014,0.00256064690026954,-0.112066175172478
"Mattapoisett",28,2018,0.0021832884097035,-0.115075194506632
"Mattapoisett",30,2018,0.000284944166345784,-0.13021240401416
"Mattapoisett",37,2017,0.00331151328455911,-0.106078840783091
"Mattapoisett",38,2014,0.0123142087023489,-0.0342922366682831
"Mattapoisett",38,2018,0.00127069695802849,-0.122352108610657
"Mattapoisett",42,2017,0.00724297266076242,-0.0747297720058375
"Mattapoisett",44,2015,0.0147169811320755,-0.0151327666222437
"Mattapoisett",46,2017,0.00314208702348864,-0.107429829055568
"Mattapoisett",50,2018,0.0011282248748556,-0.123488166930694
"Maynard",4,2015,0.00633176470588235,-0.0819956542430596
"Maynard",9,2015,0.00852705882352941,-0.0644905957660522
"Maynard",25,2017,0.00447764705882353,-0.0967802052397175
"Maynard",34,2013,0.00193176470588235,-0.117080819679291
"Maynard",35,2013,0.00388705882352941,-0.101489497498805
"Maynard",43,2014,0.00122352941176471,-0.122728217966085
"Maynard",44,2015,0.00403764705882353,-0.100288721783341
"Maynard",45,2013,0.000672941176470588,-0.127118554175753
"Maynard",45,2014,0.00417882352941176,-0.0991629945500926
"Maynard",45,2015,0.00839529411764706,-0.0655412745170837
"Maynard",47,2016,0.0816282352941176,0.518410965609795
"Maynard",49,2013,0.000901176470588235,-0.125298628482002
"Maynard",50,2017,0.00144705882352941,-0.120945816513443
"Maynard",52,2013,0.0102823529411765,-0.050494053832668
"Medfield",15,2017,0.000298579340235974,-0.130103678484231
"Medfield",17,2018,0.0109390801830002,-0.0452573756676982
"Medfield",21,2013,0.00331326751745726,-0.106064852703217
"Medfield",21,2014,0.00171923910426198,-0.118775477836629
"Medfield",21,2018,0.0110811461594028,-0.044124555602938
"Medfield",24,2018,0.000476763785215507,-0.12868285331826
"Medfield",26,2013,0.0325066217192391,0.126720070434968
"Medfield",28,2013,0.00503973031543463,-0.0922982088653684
"Medfield",30,2016,0.00883216951601252,-0.0620576732382947
"Medfield",32,2017,0.00262220081868529,-0.111575350306373
"Medfield",36,2017,0.00851432699253552,-0.0645921181289447
"Medfield",45,2018,0.0409270406934746,0.193863659697112
"Medfield",46,2018,0.118805682639056,0.814860258926601
"Medfield",47,2013,0.00364074163255478,-0.103453606452244
"Medfield",47,2015,0.00288947748615459,-0.109444112557417
"Medfield",48,2017,0.00423790031302673,-0.0986919221122354
"Medfield",50,2015,0.00140139658078497,-0.121309922727279
"Medfield",52,2018,0.0037924392005779,-0.102243985027162
"Medford",3,2013,0.00131039277024678,-0.122035578124565
"Medford",3,2017,0.00062043795620438,-0.127537209668702
"Medford",5,2015,0.00749174487313173,-0.072746086954266
"Medford",7,2017,0.000994960027806743,-0.124550807659227
"Medford",9,2015,0.00072992700729927,-0.126664154788902
"Medford",11,2013,0.00107838025721237,-0.123885622988903
"Medford",11,2016,0.000252433090024331,-0.130471644125807
"Medford",14,2015,0.00075599582898853,-0.126456284579425
"Medford",15,2017,0.000740354535974974,-0.126581006705111
"Medford",16,2017,0.000812478275981926,-0.12600589912556
"Medford",19,2018,0.00167361835245047,-0.119139253205863
"Medford",21,2015,0.0120915884602016,-0.0360673884921901
"Medford",21,2018,0.00126520681265207,-0.122395886487657
"Medford",25,2013,0.000119916579770594,-0.131528317690645
"Medford",25,2015,0.00269812304483837,-0.110969953973448
"Medford",25,2016,0.00187695516162669,-0.117517865571949
"Medford",25,2017,0.000641293013555787,-0.127370913501121
"Medford",26,2013,0.000560479666319082,-0.128015311150497
"Medford",26,2015,0.000416666666666667,-0.129162061806107
"Medford",26,2017,0.00180656934306569,-0.118079115137534
"Medford",27,2013,0.000703858185610011,-0.126872024998378
"Medford",27,2016,0.000468804310045186,-0.128746321387155
"Medford",29,2018,0.0066266944734098,-0.0796439134053846
"Medford",30,2013,0.0031973409801877,-0.106989239461979
"Medford",30,2015,0.00069473409801877,-0.126944779571694
"Medford",30,2018,0.000415797705943691,-0.12916899081309
"Medford",32,2018,0.00052572123740007,-0.128292471429799
"Medford",34,2013,0.00117179353493222,-0.12314075473828
"Medford",36,2016,0.00040667361835245,-0.129241745386407
"Medford",37,2017,0.000260688216892596,-0.130405818559473
"Medford",39,2013,0.00118526242613834,-0.123033355130051
"Medford",42,2017,0.00215067778936392,-0.115335228372449
"Medford",44,2013,0.00155109489051095,-0.120116243190401
"Medford",44,2015,0.000769464720194647,-0.126348884971196
"Medford",44,2017,0.00208985053875565,-0.115820258861226
"Medford",44,2018,0.00289190128606187,-0.109424785416342
"Medford",45,2018,0.0020529197080292,-0.116114741657984
"Medford",48,2017,0.000349322210636079,-0.129699059847254
"Medford",51,2013,0.000702554744525547,-0.126882418508852
"Medway",9,2018,0.0184885951822639,0.0149417113124099
"Medway",11,2013,0.000607546365380516,-0.1276400059407
"Medway",16,2018,0.00672351311021104,-0.0788718911577751
"Medway",17,2018,0.0310232359837988,0.114891699086407
"Medway",23,2018,0.00129609891281177,-0.122149555932026
"Medway",24,2014,0.000584097207418461,-0.127826987210345
"Medway",25,2013,0.00134299722873588,-0.121775593392736
"Medway",26,2017,0.00979748454487316,-0.0543603465370093
"Medway",27,2013,0.0137454700490301,-0.0228795000476484
"Medway",27,2018,0.037518652739288,0.166685510778136
"Medway",32,2014,0.0114367938605841,-0.0412886559590835
"Medway",32,2018,0.0132935408228523,-0.0264831390626292
"Medway",33,2013,0.000733319121722447,-0.126637106403512
"Medway",35,2013,0.000895331485823918,-0.125345235813236
"Medway",35,2015,0.0359155830313366,0.153902791253298
"Medway",35,2018,0.000387976977190365,-0.129390830556469
"Medway",43,2017,0.017444041782136,0.00661254566457682
"Medway",46,2015,0.000577701982519719,-0.127877982102066
"Medway",47,2017,5.75570240886805e-05,-0.132025566628742
"Medway",52,2014,0.00106587081645705,-0.123985372033997
"Melrose",1,2016,0.0009772565742715,-0.124691973249244
"Melrose",5,2016,0.00906183368869936,-0.0602263538079554
"Melrose",7,2018,0.000399786780383795,-0.129296660352194
"Melrose",13,2018,0.000503731343283582,-0.128467816673663
"Melrose",14,2013,0.00122601279317697,-0.122708415727974
"Melrose",15,2016,0.0260358919687278,0.0751231104827331
"Melrose",18,2013,0.00482231698649609,-0.0940318412776071
"Melrose",19,2016,0.00419953802416489,-0.0989978192147877
"Melrose",20,2018,0.0063770433546553,-0.0816346067696669
"Melrose",21,2013,0.000511727078891258,-0.128404059467622
"Melrose",22,2017,0.0042999289267946,-0.098197312072275
"Melrose",22,2018,0.00108208955223881,-0.123856045436709
"Melrose",23,2016,0.0013592750533049,-0.121645795627293
"Melrose",23,2017,0.00407693674484719,-0.0999754297074139
"Melrose",24,2015,0.0164116915422886,-0.00161931318841882
"Melrose",24,2016,0.00671730632551528,-0.0789213834459292
"Melrose",25,2015,6.57427149964463e-05,-0.131960294737899
"Melrose",26,2013,0.0046908315565032,-0.0950802931102786
"Melrose",26,2016,0.0226243781094527,0.0479200359053101
"Melrose",27,2016,0.00276918976545842,-0.110403274962093
"Melrose",28,2016,0.000635216773276475,-0.127419364840991
"Melrose",29,2013,0.00160625444207534,-0.119676406374032
"Melrose",29,2015,0.00437100213219616,-0.097630581351912
"Melrose",29,2017,0.00345149253731343,-0.104962660046608
"Melrose",30,2017,0.00478855721393035,-0.0943010383697795
"Melrose",30,2018,0.000609452736318408,-0.127624804727123
"Melrose",31,2015,0.00170575692963753,-0.118882983365524
"Melrose",31,2016,0.00274253731343284,-0.110615798982229
"Melrose",32,2015,0.00375,-0.102582391021084
"Melrose",36,2017,0.00103944562899787,-0.124196083868927
"Melrose",37,2016,0.015543710021322,-0.0085405121108517
"Melrose",39,2017,0.0110341151385928,-0.0444995763178827
"Melrose",44,2015,0.00639925373134328,-0.0814575034195535
"Melrose",44,2016,0.00807302771855011,-0.0681109949550054
"Melrose",45,2013,0.00448383084577114,-0.0967308963333358
"Melrose",45,2016,0.00890191897654584,-0.0615014979287721
"Melrose",46,2013,0.00283848614072495,-0.109850712509739
"Melrose",46,2016,0.00145522388059702,-0.120880709154803
"Melrose",46,2017,0.0087455579246624,-0.0627483055135707
"Melrose",48,2015,0.00970149253731343,-0.0551257773246886
"Melrose",48,2016,0.000796019900497513,-0.12613713658617
"Melrose",49,2016,0.0062908670931059,-0.0823217677681071
"Melrose",49,2017,0.00177683013503909,-0.118316252645161
"Melrose",51,2013,0.00615671641791045,-0.0833914720027922
"Melrose",51,2016,0.00216773276474769,-0.115199233683164
"Melrose",52,2016,0.000509950248756219,-0.128418227735631
"Melrose",52,2018,0.000543710021321962,-0.128149030643458
"Melrose",53,2013,0.00167377398720682,-0.119138012189687
"Melrose",53,2016,0.0126030561478323,-0.03198899566587
"Mendon",2,2013,0.000558576371725161,-0.128030487833611
"Mendon",16,2015,0.00192782995551162,-0.117112194990134
"Mendon",23,2015,0.00143351458230351,-0.121053816955288
"Mendon",24,2015,0.0145328719723183,-0.0166008348786993
"Mendon",24,2017,0.00296589223924864,-0.10883478886331
"Mendon",25,2017,0.00150271873455264,-0.120501989880166
"Mendon",26,2016,0.00482451804251112,-0.0940142902743294
"Mendon",27,2017,0.00132476520019773,-0.121920973787622
"Mendon",29,2017,0.000988630746416213,-0.124601276723927
"Mendon",31,2017,0.013351458230351,-0.026021311375418
"Mendon",36,2015,0.000692041522491349,-0.126966249903019
"Mendon",37,2018,0.000731586752347998,-0.126650920145807
"Mendon",43,2016,0.00060306475531389,-0.127675741856747
"Mendon",43,2018,0.0261739990113693,0.0762243624006841
"Mendon",46,2017,0.017375185368265,0.00606349142093783
"Mendon",47,2015,0.00160652496292635,-0.119674249267484
"Mendon",49,2015,0.00247157686604053,-0.112776410828464
"Mendon",49,2016,0.00304003954522986,-0.108243545568536
"Methuen",1,2015,0.000429572688220665,-0.129059150464892
"Methuen",1,2016,0.00300305222699525,-0.108538478791105
"Methuen",3,2013,0.000628532670133394,-0.127472663219302
"Methuen",3,2016,0.00293070314266335,-0.109115383244047
"Methuen",4,2017,0.000839362423694325,-0.125791527586901
"Methuen",4,2018,0.000264526339588515,-0.130375213748166
"Methuen",5,2013,0.000423920416007235,-0.129104221125279
"Methuen",5,2016,0.00140402441781596,-0.12128896861433
"Methuen",7,2013,0.000634184942346823,-0.127427592558916
"Methuen",7,2017,0.00224847388650237,-0.114555411952648
"Methuen",8,2016,0.000179742256387068,-0.131051273653958
"Methuen",10,2016,0.000915668098575627,-0.125183073671689
"Methuen",10,2017,0.00077775265656794,-0.126282797785109
"Methuen",11,2018,0.000146959077549175,-0.131312683484197
"Methuen",12,2013,0.000665272439520687,-0.127179703926792
"Methuen",12,2015,0.00298439972869093,-0.10868721197038
"Methuen",12,2016,0.00054431381415329,-0.128144216059055
"Methuen",12,2017,0.00170416007234908,-0.118895716547829
"Methuen",13,2015,0.000322179516165498,-0.129915493012228
"Methuen",14,2013,0.000600271309066245,-0.127698016521232
"Methuen",14,2016,0.000180872710829754,-0.13104225952188
"Methuen",16,2016,0.000502486999773909,-0.128477738945912
"Methuen",16,2018,0.000481573592584219,-0.12864450038934
"Methuen",17,2013,0.000858014921998643,-0.125642794407627
"Methuen",17,2015,0.000650011304544427,-0.127301394709835
"Methuen",17,2018,0.000260004521817771,-0.130411270276475
"Methuen",18,2013,0.000768709021026453,-0.126354910841727
"Methuen",18,2016,0.000661315848971286,-0.127211253389063
"Methuen",18,2017,0.000198959981912729,-0.130898033408645
"Methuen",19,2017,0.000237395432964052,-0.130591552918019
"Methuen",20,2013,0.000696359936694551,-0.126931815294669
"Methuen",20,2015,0.00129719647298214,-0.122140804095628
"Methuen",20,2016,0.000366267239430251,-0.129563941861217
"Methuen",20,2018,0.00044765995930364,-0.128914924351657
"Methuen",21,2015,0.00044765995930364,-0.128914924351657
"Methuen",21,2017,0.000262830657924486,-0.130388734946282
"Methuen",21,2018,0.00103662672394303,-0.124218561539426
"Methuen",22,2016,0.00180081392719873,-0.118125008255227
"Methuen",22,2017,0.000406963599366945,-0.129239433106437
"Methuen",22,2018,0.000474790865928103,-0.128698585181804
"Methuen",23,2013,0.00974282161428894,-0.0547962233467312
"Methuen",23,2015,0.00129041374632602,-0.122194888888091
"Methuen",23,2016,7.23490843319014e-05,-0.131907616201293
"Methuen",23,2017,0.000100045218177707,-0.131686769965401
"Methuen",23,2018,0.00338514582862311,-0.105491702149006
"Methuen",24,2013,0.00135880624010852,-0.121649533897419
