"actual_city_town","year","season","week","saidi","date","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14"
"Brockton",2015,"fall",38,0.00798581957272134,2015-09-21,-1.19440560084696,-2.52152519412702,-0.905778317697443,-0.891139197077643,-0.536020837964512,0.524493175424963,-0.07502446185314,-0.342579434812163,1.34048289554439,-0.33985204238151,0.245772622991947,0.0921148406505678,0.150899500364094,-0.721848863064895
"Amesbury",2015,"fall",45,0.0789230122002524,2015-11-09,-0.723874678249877,-0.246224024251078,-1.27906808506397,-0.80943805172507,0.285237873146743,0.0957506220008583,0.89760080269035,0.738405752923293,-0.711014480944302,-0.250809368726974,0.553529963606455,0.621393460608049,-0.0201771952984355,0.598444746199387
"Brockton",2017,"fall",38,0.0345181453493796,2017-09-18,-0.551143917089808,-2.95108360889554,-0.634809142922614,-1.26070793026525,-0.0444715425557475,0.708180800996045,0.0592740835579357,-0.0520492748914588,0.792808819304841,-0.267928710823753,0.723699070138604,-0.0377188528541695,0.321721854371232,-0.419228100145497
"Brockton",2013,"fall",39,0.130534564791492,2013-09-30,-1.19617556449602,-2.39940681617922,-1.11028917898122,-0.680392723014249,-0.376636297460963,0.444099018173829,0.0304186655675234,-0.129777869455078,1.4545217714922,-0.34202029018814,0.391661193010108,0.144542918405869,-0.0225437629852783,-0.784351244800408
"Brockton",2015,"fall",39,0.0357122865938987,2015-09-28,-1.23216679500096,-2.63184024568688,-0.856001625740625,-0.868858846042824,-0.499908922919772,0.580752102964981,-0.0397828075803399,-0.374187831959804,1.35339135854601,-0.288055920060612,0.378448615401537,0.099705366890964,0.100946116614245,-0.696922593838558
"Brockton",2016,"fall",39,0.1640824703797,2016-09-26,-0.587311514505167,-3.23719612929455,-0.652241081544358,-1.36159746915189,0.0467152228264674,0.786660619021248,0.169830890206098,-0.0675906738922446,0.87619828617134,-0.249379867930408,0.877725481063094,-0.0925180227330504,0.252435264233767,-0.444614438415213
"Brockton",2013,"fall",40,0.168747084616102,2013-10-07,-1.29647020960304,-2.44848766151704,-0.989214799042868,-0.739749521491647,-0.309713367929669,0.437837855220853,0.066692088901124,-0.223371144108645,1.51245451222624,-0.344919534695712,0.391886438073617,0.132557155031247,0.0375043249752551,-0.746034422856519
"Brockton",2015,"fall",40,0.170911465621793,2015-10-05,-1.32061951887511,-2.64149713153532,-0.72023940363447,-0.972614720869999,-0.411495321802138,0.569312550215548,0.0371398544448807,-0.438986684300789,1.41068577983547,-0.314892098679239,0.39733795442997,0.0682618282483149,0.1299788165438,-0.664749594586117
"Brockton",2016,"fall",40,0.0129303106633081,2016-10-03,-0.576955713994083,-3.251638215262,-0.540802548031635,-1.46230496921675,0.16500688549946,0.757550584435033,0.234928941073974,-0.116186288115105,0.92039832110279,-0.28850570929151,0.947325652220653,-0.150787952698993,0.235104983443935,-0.37409345530414
"Brockton",2017,"fall",40,0.144565724414591,2017-10-02,-0.595054986877193,-3.09735801030798,-0.467477342627886,-1.35831782634372,0.100907008786838,0.714015565854633,0.130095493227985,-0.114466705878869,0.855443725885489,-0.278940186077666,0.890833699148369,-0.0763454397288401,0.318050728135168,-0.355689784177489
"Brockton",2013,"fall",41,0.0319059613769941,2013-10-14,-1.23712545525449,-2.54389955243398,-0.931146266374551,-0.800533346159306,-0.20221920937411,0.458443647835766,0.0871599455679664,-0.274205099028723,1.51179451381202,-0.303407123466888,0.501171991596136,0.147456681613179,0.0816033288790743,-0.705307340966825
"Brockton",2015,"fall",41,0.0114936094784961,2015-10-12,-1.28985208449632,-2.75744480395729,-0.658039485879914,-1.03329250243539,-0.328119797943963,0.578640700319029,0.0489774854515793,-0.476663362662444,1.42190437794965,-0.242385064705567,0.506119192154229,0.0656682434864517,0.164033282342908,-0.648186026217217
"Amesbury",2015,"fall",46,0.0307951198990324,2015-11-16,-0.988334996758625,-0.280311719832256,-1.37625552683648,-0.640935253004056,0.38509692169595,0.0385974735504109,0.724892617521565,0.719182401684228,-0.622702314465507,-0.205419279658166,0.521519418375338,0.685196055690759,-0.117262476078578,0.6385881701718
